id,date,amount,card,id_merchant
3059,2018-12-25 09:55:58,14.98,4743204091443101526,135
1119,2018-12-25 19:10:42,1035.0,30142966699187,57
944,2018-12-25 20:01:35,10.3,4711773125020499,78
406,2018-12-25 23:31:00,8.2,3535651398328201,10
250,2018-12-25 23:58:24,8.76,4711773125020499,115
543,2018-12-26 00:30:59,3.61,4268491956169254,121
2652,2018-12-26 04:27:11,17.8,4506405265172173,145
3198,2018-12-26 04:52:48,17.21,4263694062533017,31
2488,2018-12-26 13:25:09,17.09,503842928916,2
2820,2018-12-26 16:08:52,18.75,3582198969197591,38
910,2018-12-26 17:34:44,10.09,5135837688671496,102
2494,2018-12-26 17:46:00,19.42,5175947111814778,150
2251,2018-12-26 18:02:58,1.2,4834483169177062,65
1702,2018-12-26 19:29:43,11.18,4834483169177062,38
2921,2018-12-26 19:33:58,16.76,4188164051171486,108
10,2018-12-26 19:55:23,1.45,3561072557118696,18
2046,2018-12-26 21:50:05,2.89,4644008655884311378,74
3234,2018-12-26 21:56:44,16.81,4263694062533017,92
2987,2018-12-27 01:02:19,17.45,4263694062533017,12
3148,2018-12-27 03:58:44,17.44,376027549341849,147
2324,2018-12-27 07:35:24,2.71,3561954487988605,90
823,2018-12-27 11:49:12,2.48,4723783028106084756,98
703,2018-12-27 12:21:30,2.15,501809222273,43
1779,2018-12-27 12:47:42,11.2,4506405265172173,26
2348,2018-12-27 14:21:11,3.04,4539990688484983,8
1499,2018-12-27 15:33:59,10.05,180098539019105,82
1233,2018-12-27 15:39:52,12.5,3561072557118696,125
1956,2018-12-27 17:52:18,3.97,372414832802279,18
1994,2018-12-27 18:46:57,1.7,344119623920892,55
3481,2018-12-27 18:47:35,1.32,4681896441519,112
2742,2018-12-27 21:23:32,15.06,4723783028106084756,42
1093,2018-12-28 06:04:01,10.02,180098539019105,71
3087,2018-12-28 07:02:38,17.13,4711773125020499,96
114,2018-12-28 08:45:26,3.46,4498002758300,82
1228,2018-12-28 09:00:45,12.88,344119623920892,60
160,2018-12-28 09:07:10,6.27,4743204091443101526,11
2593,2018-12-28 11:19:02,16.93,503842928916,142
1001,2018-12-28 12:52:09,11.07,3581345943543942,57
1372,2018-12-28 15:13:08,10.61,4962915017023706562,4
962,2018-12-28 15:30:55,11.03,675911140852,2
2164,2018-12-28 16:20:31,313.0,30078299053512,12
2248,2018-12-28 17:45:51,4.34,4506405265172173,59
1676,2018-12-28 19:34:59,10.85,4188164051171486,78
1584,2018-12-28 22:13:25,12.76,4711773125020499,45
449,2018-12-29 02:03:06,5.05,4188164051171486,144
1218,2018-12-29 08:11:55,12.25,4498002758300,6
1855,2018-12-29 15:19:16,11.15,5570600642865857,115
86,2018-12-29 19:09:18,6.98,3581345943543942,148
1953,2018-12-29 20:09:31,3.43,4962915017023706562,150
1605,2018-12-29 20:12:05,10.17,3535651398328201,20
87,2018-12-30 00:20:04,7.61,30078299053512,69
194,2018-12-30 04:34:56,7.61,5175947111814778,70
860,2018-12-30 10:36:22,1.5,6500236164848279,149
505,2018-12-30 10:46:09,6.24,30078299053512,147
2585,2018-12-30 11:05:36,17.11,372414832802279,126
2141,2018-12-30 11:54:37,4.13,4276466390111,29
1260,2018-12-30 19:28:21,11.26,4761049645711555811,106
3010,2018-12-30 21:03:21,18.48,5135837688671496,19
2039,2018-12-30 22:16:50,3.85,3516952396080247,48
198,2018-12-30 22:24:08,7.88,5570600642865857,60
1293,2018-12-30 23:23:09,1033.0,4761049645711555811,57
2961,2018-12-31 00:56:02,18.31,3582198969197591,28
1578,2018-12-31 01:04:41,10.01,501809222273,38
1979,2018-12-31 01:24:15,4.84,4723783028106084756,106
2342,2018-12-31 03:33:28,3.26,4165305432349489280,64
948,2018-12-31 05:53:58,10.73,5361779664174555,19
1168,2018-12-31 08:22:17,11.87,4188164051171486,54
2476,2018-12-31 09:50:25,19.75,4723783028106084756,16
