Student ID,student_name,gender,grade,school_name,reading_score,math_score
34391,Dawn Montoya,F,9th,Johnson High School,85,84
34392,Shannon Lee,F,12th,Johnson High School,80,87
34393,Jon Shannon,M,12th,Johnson High School,96,60
34394,Leah Huff,F,9th,Johnson High School,74,57
34395,Hannah Short,F,12th,Johnson High School,99,63
34396,Laura Duncan,F,11th,Johnson High School,83,99
34397,Courtney Davis,F,10th,Johnson High School,78,65
34398,Kelly Pena,F,10th,Johnson High School,67,57
34399,Kelsey Andrews,F,12th,Johnson High School,80,95
34400,Sharon Freeman,F,10th,Johnson High School,95,55
34401,Kelly Martin,F,11th,Johnson High School,77,91
34402,Laura Hayes,F,12th,Johnson High School,72,65
34403,Sarah Shelton,F,10th,Johnson High School,91,95
34404,Tonya Wade,F,10th,Johnson High School,84,59
34405,Craig Welch,M,10th,Johnson High School,95,95
34406,Garrett Johnson,M,10th,Johnson High School,93,89
34407,Carla Garcia,F,11th,Johnson High School,91,85
34408,Dylan Paul,M,11th,Johnson High School,91,58
34409,Emily Mann,F,9th,Johnson High School,99,61
34410,Brandon Larson,M,9th,Johnson High School,85,60
34411,Brittany Miller,F,11th,Johnson High School,97,72
34412,Jennifer King,F,10th,Johnson High School,87,68
34413,Brian Gregory,M,12th,Johnson High School,71,89
34414,Daniel Diaz Jr.,M,10th,Johnson High School,71,75
34415,Ashlee Roman,F,10th,Johnson High School,90,86
34416,Deborah Patterson,F,9th,Johnson High School,96,74
34417,Brandi Valencia,F,10th,Johnson High School,67,77
34418,Matthew Greene,M,9th,Johnson High School,90,80
34419,Jennifer Scott,F,9th,Johnson High School,76,79
34420,George Mcconnell,M,10th,Johnson High School,95,71
34421,Cynthia Pierce,F,11th,Johnson High School,87,77
34422,Austin Lewis,M,10th,Johnson High School,64,55
34423,Jillian Marquez,F,12th,Johnson High School,79,99
34424,David Chavez,M,9th,Johnson High School,66,66
34425,Justin Leach,M,10th,Johnson High School,76,94
34426,Jason Fox,M,10th,Johnson High School,94,66
34427,Jessica Welch,F,9th,Johnson High School,83,99
34428,Maurice Adams,M,9th,Johnson High School,63,61
34429,Andrea Lopez,F,10th,Johnson High School,82,70
34430,Shelia Adams,F,10th,Johnson High School,87,65
34431,Andrew Martinez,M,12th,Johnson High School,92,78
34432,Arthur Brown,M,11th,Johnson High School,66,75
34433,Diane Brown,F,11th,Johnson High School,97,90
34434,Gabriel Hoffman,M,10th,Johnson High School,96,73
34435,Adam Robinson,M,12th,Johnson High School,76,86
34436,Jamie Ward,F,10th,Johnson High School,64,83
34437,Edward Richards,M,10th,Johnson High School,68,68
34438,Antonio Garcia,M,12th,Johnson High School,95,94
34439,Laura Miller,F,9th,Johnson High School,88,80
34440,Shelby Woods,F,10th,Johnson High School,63,89
34441,James Ramirez,M,10th,Johnson High School,74,57
34442,Amanda Pace,F,11th,Johnson High School,70,84
34443,James White,M,11th,Johnson High School,95,73
34444,Scott Jones,M,12th,Johnson High School,81,70
34445,Mitchell Cole,M,9th,Johnson High School,95,80
34446,Eric Brock,M,10th,Johnson High School,73,76
34447,Tiffany Robertson,F,11th,Johnson High School,83,57
34448,Amanda Mckenzie,F,12th,Johnson High School,64,93
34449,Veronica Young,F,10th,Johnson High School,93,64
34450,Travis Harrington,M,10th,Johnson High School,80,68
34451,John Owens,M,12th,Johnson High School,65,92
34452,Joel Meyers,M,9th,Johnson High School,96,70
34453,Alisha Hill,F,11th,Johnson High School,79,69
34454,Valerie Brown,F,12th,Johnson High School,65,60
34455,Scott Rocha,M,10th,Johnson High School,65,89
34456,Joseph Frey,M,9th,Johnson High School,69,75
34457,Mrs. April Thornton,F,12th,Johnson High School,88,67
34458,Roy Rose,M,9th,Johnson High School,95,69
34459,Kara Gonzalez,F,11th,Johnson High School,75,73
34460,Cory Rose,M,10th,Johnson High School,77,84
34461,James Cunningham,M,10th,Johnson High School,72,89
34462,Wesley Hernandez,M,11th,Johnson High School,97,94
34463,Wendy Walls,F,9th,Johnson High School,89,64
34464,Tyler Bell,M,12th,Johnson High School,87,82
34465,Nicole Good,F,9th,Johnson High School,75,85
34466,Randy Bradford,M,9th,Johnson High School,63,59
34467,Nathaniel Taylor,M,9th,Johnson High School,94,81
34468,Jason Holland,M,12th,Johnson High School,77,74
34469,Steven Reid DDS,M,9th,Johnson High School,66,88
34470,Caroline Chung,F,10th,Johnson High School,71,66
34471,Amanda Spears,F,12th,Johnson High School,84,63
34472,Oscar White,M,10th,Johnson High School,81,93
34473,Wyatt Sparks,M,12th,Johnson High School,82,79
34474,Joseph Sexton,M,9th,Johnson High School,73,93
34475,Janice Herrera,F,12th,Johnson High School,91,90
34476,Joshua Miller,M,10th,Johnson High School,78,89
34477,James Hughes,M,10th,Johnson High School,92,61
34478,Samuel Small,M,10th,Johnson High School,70,86
34479,Jennifer Brown,F,11th,Johnson High School,93,87
34480,Richard Chen,M,10th,Johnson High School,73,96
34481,Russell Carter,M,11th,Johnson High School,75,58
34482,Kelly Green,M,12th,Johnson High School,76,78
34483,Kimberly Cox,F,10th,Johnson High School,70,65
34484,Kendra Abbott,F,9th,Johnson High School,93,70
34485,David Santos,M,10th,Johnson High School,82,59
34486,Travis Smith,M,11th,Johnson High School,97,64
34487,Jack Stephens,M,10th,Johnson High School,83,73
34488,Riley Reed,M,9th,Johnson High School,96,56
34489,Amanda Ross,F,12th,Johnson High School,75,58
34490,Jacob Brooks,M,11th,Johnson High School,77,98
34491,Daniel Jones,M,10th,Johnson High School,78,57
34492,Olivia Mendez,F,12th,Johnson High School,75,79
34493,James Lyons,M,12th,Johnson High School,82,64
34494,Robert French,M,9th,Johnson High School,88,93
34495,Debbie Lyons,F,11th,Johnson High School,83,65
34496,Matthew Hays,M,10th,Johnson High School,77,95
34497,Matthew Baldwin,M,11th,Johnson High School,69,91
34498,Justin Gaines,M,9th,Johnson High School,73,99
34499,Susan Moore,F,9th,Johnson High School,73,66
34500,Zachary Horton,M,9th,Johnson High School,77,72
34501,Angel Foley,M,12th,Johnson High School,97,89
34502,Erica Hunter,F,11th,Johnson High School,66,74
34503,Laura Davis,F,12th,Johnson High School,70,99
34504,William Mcfarland,M,10th,Johnson High School,83,91
34505,Ryan Bowman,M,11th,Johnson High School,84,89
34506,Karla Miller,F,10th,Johnson High School,98,69
34507,Sharon Bennett,F,9th,Johnson High School,64,59
34508,Terry Smith,M,10th,Johnson High School,99,55
34509,Ashley Rodriguez,F,11th,Johnson High School,71,83
34510,Jason Huerta,M,10th,Johnson High School,80,96
34511,Susan Phillips,F,10th,Johnson High School,71,76
34512,James Little,M,9th,Johnson High School,79,88
34513,Diane Walls,F,10th,Johnson High School,96,79
34514,Leslie Randolph,F,10th,Johnson High School,95,64
34515,Kelli Webster,F,11th,Johnson High School,63,55
34516,Charles Williams,M,9th,Johnson High School,66,98
34517,Jennifer Clark,F,10th,Johnson High School,63,74
34518,Taylor Kelley,F,9th,Johnson High School,82,66
34519,Amanda Lane,F,10th,Johnson High School,68,76
34520,Johnny Torres,M,12th,Johnson High School,81,73
34521,Abigail Hamilton,F,9th,Johnson High School,63,91
34522,Andrew Holden,M,12th,Johnson High School,63,98
34523,Elizabeth Wang,F,9th,Johnson High School,75,72
34524,Kristy Sanders,F,10th,Johnson High School,97,83
34525,Steven Casey,M,12th,Johnson High School,98,71
34526,Allison Ortega,F,12th,Johnson High School,64,92
34527,Howard Gill,M,11th,Johnson High School,83,76
34528,Justin Rangel,M,9th,Johnson High School,86,71
34529,Kenneth Riley,M,11th,Johnson High School,88,96
34530,Elizabeth Davis,F,10th,Johnson High School,76,71
34531,Gary Gill,M,10th,Johnson High School,77,71
34532,Tina Butler,F,11th,Johnson High School,79,99
34533,Sophia Banks,F,10th,Johnson High School,72,67
34534,Taylor Smith,F,9th,Johnson High School,70,74
34535,Anna Franklin,F,9th,Johnson High School,83,62
34536,Caleb Walsh,M,9th,Johnson High School,95,92
34537,Justin Sanchez,M,11th,Johnson High School,89,89
34538,Jacqueline Miller,F,10th,Johnson High School,73,56
34539,Rachel Martinez,F,9th,Johnson High School,63,92
34540,Nicholas Baker,M,11th,Johnson High School,91,81
34541,Alexander Ortega,M,9th,Johnson High School,88,91
34542,Alan Rios,M,9th,Johnson High School,65,64
34543,Mark Frye,M,9th,Johnson High School,98,94
34544,John Martinez,M,11th,Johnson High School,63,95
34545,Tammy Simpson,F,11th,Johnson High School,74,60
34546,Angela Barker,F,10th,Johnson High School,76,96
34547,Debra Fritz,F,11th,Johnson High School,72,77
34548,Felicia Barrett,F,11th,Johnson High School,98,62
34549,Zachary Gill,M,11th,Johnson High School,80,78
34550,Alexander Carroll,M,12th,Johnson High School,78,65
34551,Margaret Williams,F,9th,Johnson High School,99,58
34552,Wendy Nielsen,F,11th,Johnson High School,80,87
34553,Angel Velez,F,9th,Johnson High School,88,88
34554,Christopher Ford,M,9th,Johnson High School,81,79
34555,Pamela Arnold,F,11th,Johnson High School,98,74
34556,Tony Walker,M,12th,Johnson High School,75,63
34557,Holly James,F,10th,Johnson High School,70,58
34558,Joseph Bennett,M,10th,Johnson High School,97,76
34559,Alyssa Todd,F,10th,Johnson High School,95,59
34560,Troy Duke,M,11th,Johnson High School,76,75
34561,Hannah Petersen,F,9th,Johnson High School,91,74
34562,Mr. Jay Maxwell,M,12th,Johnson High School,83,81
34563,Raymond Campbell,M,12th,Johnson High School,83,89
34564,Kathryn Coleman,F,9th,Johnson High School,93,96
34565,Amy Wells,F,11th,Johnson High School,78,95
34566,Blake Davis,M,9th,Johnson High School,89,80
34567,Richard Evans,M,11th,Johnson High School,63,64
34568,Stacy Brown,F,11th,Johnson High School,84,66
34569,Jill Dominguez,F,9th,Johnson High School,67,75
34570,Kimberly White,F,12th,Johnson High School,69,82
34571,Timothy Hall,M,12th,Johnson High School,69,94
34572,Courtney Roberson,F,12th,Johnson High School,92,57
34573,Randall Price,M,11th,Johnson High School,78,59
34574,Janet Morales,F,12th,Johnson High School,83,70
34575,Breanna Hopkins,F,10th,Johnson High School,89,79
34576,Elizabeth Hoffman,F,9th,Johnson High School,82,81
34577,Peggy Williams,F,11th,Johnson High School,80,77
34578,Linda Scott,F,9th,Johnson High School,95,55
34579,Matthew Flores,M,12th,Johnson High School,67,60
34580,Jonathan Bryant,M,11th,Johnson High School,97,70
34581,Melanie Pearson,F,10th,Johnson High School,70,81
34582,Dr. Patrick Rasmussen,M,9th,Johnson High School,83,68
34583,Nicole Phillips,F,11th,Johnson High School,90,72
34584,Sarah Lucas,F,12th,Johnson High School,95,78
34585,Jamie Smith,F,11th,Johnson High School,80,89
34586,Marissa Howard,F,9th,Johnson High School,76,98
34587,Todd Johnson,M,10th,Johnson High School,85,62
34588,Daniel Hughes,M,11th,Johnson High School,77,59
34589,Taylor Peterson,F,9th,Johnson High School,79,96
34590,Richard Willis,M,9th,Johnson High School,93,68
34591,Douglas Johnson,M,10th,Johnson High School,71,96
34592,Adrienne Marquez,F,9th,Johnson High School,84,72
34593,Brendan Gay,M,12th,Johnson High School,95,98
34594,Brittany Ford,F,10th,Johnson High School,86,78
34595,Brenda Garcia,F,12th,Johnson High School,73,58
34596,Adam Howard,M,12th,Johnson High School,64,79
34597,Diana Ruiz,F,11th,Johnson High School,64,93
34598,Jennifer Manning,F,12th,Johnson High School,97,83
34599,Tammy Nelson,F,11th,Johnson High School,68,75
34600,Lisa Edwards,F,12th,Johnson High School,94,68
34601,Ryan Brown,M,10th,Johnson High School,66,73
34602,Taylor Mendez,F,12th,Johnson High School,84,70
34603,Dr. Jordan Smith,F,10th,Johnson High School,73,72
34604,Jeffrey Combs,M,11th,Johnson High School,88,78
34605,Melanie Baker,F,9th,Johnson High School,98,96
34606,Gregory Mccormick,M,12th,Johnson High School,72,69
34607,Patricia Wiggins,F,12th,Johnson High School,85,58
34608,Savannah Solis,F,11th,Johnson High School,65,93
34609,Joshua Johnson,M,11th,Johnson High School,96,59
34610,Dakota Harris,M,9th,Johnson High School,72,55
34611,Sean Burns,M,9th,Johnson High School,67,83
34612,Henry Hunt,M,9th,Johnson High School,66,76
34613,Jason Smith,M,9th,Johnson High School,68,91
34614,Eric Goodman,M,12th,Johnson High School,64,72
34615,Theresa Garcia,F,10th,Johnson High School,76,65
34616,Mary Phillips,F,11th,Johnson High School,79,93
34617,Amanda Jordan,F,12th,Johnson High School,92,90
34618,Becky Morris,F,12th,Johnson High School,81,71
34619,Courtney Flores,F,10th,Johnson High School,84,97
34620,Robert Becker,M,10th,Johnson High School,67,58
34621,Brittany Roberts,F,10th,Johnson High School,84,62
34622,John Daniels,M,9th,Johnson High School,73,62
34623,Paula Gregory,F,9th,Johnson High School,73,69
34624,Matthew Freeman,M,10th,Johnson High School,64,76
34625,Anna Brown,F,11th,Johnson High School,69,95
34626,Kimberly Cunningham,F,10th,Johnson High School,85,58
34627,Scott Haynes,M,11th,Johnson High School,68,68
34628,Ashley Jensen,F,10th,Johnson High School,96,77
34629,Nichole Pittman,F,12th,Johnson High School,71,76
34630,Ryan Turner,M,10th,Johnson High School,84,61
34631,Paige Clements,F,12th,Johnson High School,78,76
34632,William Reyes,M,10th,Johnson High School,91,62
34633,Marcus Nicholson,M,9th,Johnson High School,76,59
34634,Jessica Moore,F,12th,Johnson High School,82,61
34635,Christina Pearson,F,9th,Johnson High School,67,73
34636,Lori Robinson,F,10th,Johnson High School,66,64
34637,Michael Baker,M,12th,Johnson High School,71,86
34638,Jordan Herman,M,11th,Johnson High School,87,98
34639,Travis Jones,M,10th,Johnson High School,78,98
34640,Adam Garza,M,9th,Johnson High School,74,73
34641,Karen Mercado,F,9th,Johnson High School,73,59
34642,Joseph Manning,M,9th,Johnson High School,88,69
34643,Denise Smith,F,9th,Johnson High School,86,70
34644,Maria Peters,F,9th,Johnson High School,83,62
34645,Melissa Mathews,F,12th,Johnson High School,82,95
34646,Brian Bennett,M,9th,Johnson High School,91,97
34647,Natasha Wright,F,9th,Johnson High School,80,77
34648,Charles Carney,M,10th,Johnson High School,64,76
34649,Heather Kane,F,9th,Johnson High School,81,79
34650,Janice Sanchez,F,11th,Johnson High School,73,56
34651,Thomas Cummings,M,12th,Johnson High School,82,59
34652,Richard Kaufman,M,9th,Johnson High School,99,99
34653,Laurie Edwards,F,10th,Johnson High School,70,98
34654,Jean Duran,F,9th,Johnson High School,92,90
34655,Thomas Ortega,M,9th,Johnson High School,67,86
34656,Cristian Williams PhD,M,11th,Johnson High School,90,73
34657,Gary Velazquez,M,11th,Johnson High School,87,95
34658,John Warner,M,12th,Johnson High School,71,72
34659,Melinda Wagner,F,9th,Johnson High School,93,86
34660,Timothy Griffin,M,12th,Johnson High School,69,65
34661,Jennifer Lee,F,12th,Johnson High School,63,99
34662,Brenda Navarro,F,10th,Johnson High School,93,70
34663,John Tyler,M,10th,Johnson High School,68,68
34664,Kimberly Sullivan,F,11th,Johnson High School,87,77
34665,Benjamin Love,M,9th,Johnson High School,95,63
34666,Benjamin Martinez,M,10th,Johnson High School,80,69
34667,Willie Christensen,M,9th,Johnson High School,97,69
34668,Alicia Jimenez,F,11th,Johnson High School,70,83
34669,Max Freeman,M,9th,Johnson High School,89,83
34670,Natalie Herring,F,12th,Johnson High School,82,79
34671,John Hogan,M,9th,Johnson High School,96,77
34672,Glenn Stevenson,M,9th,Johnson High School,79,66
34673,Brandon Williams,M,9th,Johnson High School,90,55
34674,Douglas Carr,M,10th,Johnson High School,79,60
34675,Krista White,F,10th,Johnson High School,76,76
34676,Jessica Shaw,F,12th,Johnson High School,97,90
34677,Terri Ramirez,F,12th,Johnson High School,77,76
34678,John Wagner,M,11th,Johnson High School,97,76
34679,Nicole Alvarez,F,11th,Johnson High School,97,86
34680,Sara Oconnor,F,12th,Johnson High School,87,93
34681,Ashley Bates,F,11th,Johnson High School,70,81
34682,Kristin White,F,12th,Johnson High School,78,55
34683,Christine Monroe,F,12th,Johnson High School,74,64
34684,Jacob Jones,M,12th,Johnson High School,74,98
34685,Bryan Lewis,M,10th,Johnson High School,95,80
34686,Alexander Gibson,M,11th,Johnson High School,95,83
34687,Connie Thomas,F,11th,Johnson High School,89,61
34688,Jeremy Moore,M,12th,Johnson High School,77,97
34689,Christina Williams,F,12th,Johnson High School,79,65
34690,Jordan Harvey,M,12th,Johnson High School,75,72
34691,Erin Sutton,F,9th,Johnson High School,95,89
34692,Mary Evans,F,10th,Johnson High School,91,70
34693,Terry Jackson,M,10th,Johnson High School,95,91
34694,Madeline Perez,F,9th,Johnson High School,80,56
34695,Carla Fowler,F,12th,Johnson High School,93,67
34696,Adam Baxter,M,10th,Johnson High School,84,59
34697,Natasha Brooks,F,10th,Johnson High School,79,65
34698,Sydney Jones,F,9th,Johnson High School,99,85
34699,Jeffrey Cooper,M,10th,Johnson High School,72,98
34700,Cynthia Jones,F,12th,Johnson High School,74,90
34701,Mrs. Amanda Harris DDS,F,10th,Johnson High School,84,66
34702,Erin Taylor,F,9th,Johnson High School,93,84
34703,Claudia Estrada,F,10th,Johnson High School,71,81
34704,Cynthia Brown,F,10th,Johnson High School,76,89
34705,Brandon Galvan,M,12th,Johnson High School,82,90
34706,Keith Maddox,M,12th,Johnson High School,71,69
34707,Brian Montgomery,M,10th,Johnson High School,98,87
34708,Jeanette Jackson,F,10th,Johnson High School,81,77
34709,Kendra Fischer,F,10th,Johnson High School,81,85
34710,David Davis,M,11th,Johnson High School,71,64
34711,Angela Lopez,F,11th,Johnson High School,86,84
34712,Rachel Warren,F,11th,Johnson High School,89,89
34713,Chelsea Pierce,F,12th,Johnson High School,98,70
34714,Geoffrey Harris,M,11th,Johnson High School,71,93
34715,Terry Rosales,F,12th,Johnson High School,79,80
34716,Jo Reid,F,10th,Johnson High School,96,85
34717,Kathryn Woodard,F,9th,Johnson High School,69,76
